codigo,nome,endereco,descricao,longitude,latitude,distrito
690007000,"AV. DO CURSINO , 5398",AV PADRE ARLINDO VIEIRA/ R ERCILIO CONTRUCCI,AV PADRE ARLINDO VIEIRA/ R ERCILIO CONTRUCCI,-46.613655,-23.64740402,Sacomã
100014588,"AV. ALCÂNTARA MACHADO , 1025",PIRATININGA/ R DOUTOR FREIRE,R PIRATININGA/ R DOUTOR FREIRE,-46.615179,-23.55259702,Brás
1206709,"AV. DR. VITAL BRASIL , 108",DES. ARMANDO FAIRBANKS S/B,R. DES. ARMANDO FAIRBANKS S/B,-46.705496,-23.57213402,Butantã
690006885,"R. PEDRO PADOVANI , 39",FRANCESCO VERDI/ AV PADRE ARLINDO VIEIRA,R FRANCESCO VERDI/ AV PADRE ARLINDO VIEIRA,-46.611111,-23.64732602,Sacomã
730000061,"ESTR. TURÍSTICA DO JARAGUÁ , 1572",CEL. JOSE VENANCIO DIAS/ R ANTONIO GONCALVES VALIM,R CEL. JOSE VENANCIO DIAS/ R ANTONIO GONCALVES VALIM,-46.755738,-23.48286802,São Domingos
40005558,"R. ARAMBARE , 15",ACANGIPA/ R CAMPOS DO MONDEGO,R ACANGIPA/ R CAMPOS DO MONDEGO,-46.524286,-23.58348902,Aricanduva
3608733,"R. CORACÃO NOTURNO , 397",UA OLHOS MANSOS,RUA OLHOS MANSOS,-46.470191,-23.52202002,Itaquera
80014595,"TERM. METRÔ BELÉM (SUL) PL. C , 0",BRIGADEIRO MORAIS/ AV ALVARO RAMOS,R BRIGADEIRO MORAIS/ AV ALVARO RAMOS,-46.588865,-23.54301302,Belém
400010484,"AV. GEN. MAC ARTHUR , 1593",JACOB ROGANTI/ R MANOEL JOSE DA CUNHA,R JACOB ROGANTI/ R MANOEL JOSE DA CUNHA,-46.755334,-23.55355902,Jaguaré
380004355,"R. ROBERTO LANARI , 1",UIRASSU DE ASSIS BATISTA/ R ARI DA ROCHA MIRANDA,R UIRASSU DE ASSIS BATISTA/ R ARI DA ROCHA MIRANDA,-46.574032,-23.44827302,Jaçanã
230009657,"R. DOMÊNICO LAURO , 12",ELIDIO CELESTINO/ R ESTEVAO FABRI,R ELIDIO CELESTINO/ R ESTEVAO FABRI,-46.705184,-23.71774302,Cidade Dutra
680017166,"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 2467",EM FRETE A R DR. MARIO TAVARES,EM FRETE A R DR. MARIO TAVARES,-46.754066,-23.58447602,Butantã
630014920,"R. PAULISTÂNIA , 182",CRISTOVAO DE BURGOS/ R HARMONIA,R CRISTOVAO DE BURGOS/ R HARMONIA,-46.692402,-23.54642702,Pinheiros
5914630,"R. MONS. JOSÉ MARINONI , 16",AV. PIO XI,AV. PIO XI,-46.648139,-23.69162302,Pedreira
5013404,"R. FRANCISCO RODRIGUES NUNES , 0",UA CARLOS PORTO CARREIRO/RUA ESPIGÃO D'OESTE,RUA CARLOS PORTO CARREIRO/RUA ESPIGÃO D'OESTE,-46.683895,-23.50732102,Limão
1010092,"AV. RANGEL PESTANA , 1249",UA CAETANO PINTO/RUA PROF. BATISTA DE ANDRADE,RUA CAETANO PINTO/RUA PROF. BATISTA DE ANDRADE,-46.622181,-23.54615302,Brás
790015090,"AV. SEN. CASEMIRO DA ROCHA , 783",DAS ORQUIDEAS/ R FLOR DE TILIA,R DAS ORQUIDEAS/ R FLOR DE TILIA,-46.641834,-23.60879802,Saúde
540014084,"R. SIQUEIRA BUENO , 868",SERRA DA BOCAINA/ R TAQUARI,R SERRA DA BOCAINA/ R TAQUARI,-46.591934,-23.54628802,Mooca
270011023,"R. ROSA DE MORAIS , 111",ABEYLARD QUEIROS/ R KALIL NADER HABR,R ABEYLARD QUEIROS/ R KALIL NADER HABR,-46.62571,-23.63086302,Cursino
210002218,"R. VALDEMAR MARTINS , 1147",ARMANDO COELHO SILVA/ PAS SEM NOME,R ARMANDO COELHO SILVA/ PAS SEM NOME,-46.655812,-23.49286402,Casa Verde
950006678,"R. IBITIRAMA , 1121",POA/ R WALDEMAR PRIZON,R POA/ R WALDEMAR PRIZON,-46.581661,-23.59054002,Vila Prudente
550011420,"AV. JORGE JOÃO SAAD , 160",COMANDANTE LIRA/ AV PROFESSOR FRANCISCO MORATO,R COMANDANTE LIRA/ AV PROFESSOR FRANCISCO MORATO,-46.723542,-23.58816602,Morumbi
660010655,"R. PE. JUAN DE SOLORZANO , 51",NICOLA CIOLA/ R PADRE GONCALO LEITE,R NICOLA CIOLA/ R PADRE GONCALO LEITE,-46.791836,-23.60259402,Raposo Tavares
1211364,"AV. DR. VITAL BRASIL , 569",UA CAMARGO,RUA CAMARGO,-46.70966,-23.57098302,Butantã
500001983,"R. FRANCISCO RODRIGUES NUNES , 0",MAESTO GABRIEL MIGLIORI/ R JOSE PAPATERRA LIMONGI,R MAESTO GABRIEL MIGLIORI/ R JOSE PAPATERRA LIMONGI,-46.679887,-23.50736902,Limão
200012184,"R. ANTÔNIO DE BARROS , 2501",FERREIRA FRANCA/ R VALE FORMOSO,R FERREIRA FRANCA/ R VALE FORMOSO,-46.553987,-23.55216302,Tatuapé
5306687,"AV. DOS EUCALIPTOS , 740",AL.  DOS ARAPANES,AL.  DOS ARAPANES,-46.669833,-23.60946502,Moema
7803952,"R. SG. JORGE MONÇORES , 12",ua Soldado Benoni Falcão Gouveia,Rua Soldado Benoni Falcão Gouveia,-46.495221,-23.61773902,Sapopemba
7704044,"R. D. GIOCONDO GROTTI , 273",AV. BARONESA DE MURITIBA,AV. BARONESA DE MURITIBA,-46.469149,-23.63401902,São Rafael
400015888,"AV. ESCOLA POLITÉCNICA , 0",AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA,AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA,-46.735377,-23.55436702,Jaguaré
5601477,"R. HENRIQUE HESSEL , 995",B/C,B/C,-46.74093,-23.80361302,Parelheiros
850011931,"AV. CARLOS CALDEIRA FILHO , 80",JOAO CALIXTO/ R JOAQUIM NUNES TEIXEIRA,R JOAO CALIXTO/ R JOAQUIM NUNES TEIXEIRA,-46.741876,-23.63863002,Vila Andrade
690006844,"R. JOSÉ ANTÔNIO VALADARES , 1260",UA ARATIMBO,RUA ARATIMBO,-46.595951,-23.65059902,Sacomã
850011167,"R. JOSÉ RAMON URTIZA , 45",AV GIOVANNI GRONCHI/ R CLARINDO,AV GIOVANNI GRONCHI/ R CLARINDO,-46.73651,-23.63756402,Vila Andrade
3812789,"TR. IGARAPÉ PRIMAVERA , 357",FABRICA DE CULTURA/RUA DO VERÃO,FABRICA DE CULTURA/RUA DO VERÃO,-46.580341,-23.45103502,Jaçanã
600005670,"AV. S. MIGUEL , 531",SAMBAIBA/ R DAS PROVINCIAS,R SAMBAIBA/ R DAS PROVINCIAS,-46.523459,-23.51805602,Penha
330014273,"AV. DO ESTADO , 7929",PRESIDENTE COSTA PEREIRA/ R GUEMBE,R PRESIDENTE COSTA PEREIRA/ R GUEMBE,-46.602791,-23.57429802,Ipiranga
3214597,"AV. RAGUEB CHOHFI , 7290",UA ÉRICO SEMER/ RUA ILHA CANAVIANA,RUA ÉRICO SEMER/ RUA ILHA CANAVIANA,-46.422653,-23.59405802,Iguatemi
780006612,"R. JOÃO BERNARDES , 65",SALTO DO LONTRA/ R GUARAQUECABA,R SALTO DO LONTRA/ R GUARAQUECABA,-46.532894,-23.59471302,Sapopemba
710000618,"TERM. SANTANA , 0",EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL - TERM. METRÔ SANTANA,R EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL - TERM. METRÔ SANTANA,-46.623651,-23.50225302,Santana
130001442,"AV. GEN. PENHA BRASIL , 1006",VEL UM/ AV MASAO WATANABE,VEL UM/ AV MASAO WATANABE,-46.668837,-23.46377502,Cachoeirinha
840004034,"AV. GUAPIRA , 288",AV MTO. VILLA-LOBOS/ R TANQUE VELHO,AV MTO. VILLA-LOBOS/ R TANQUE VELHO,-46.600038,-23.48028402,Tucuruvi
410003575,"AV. ELÍSIO TEIXEIRA LEITE , 6750",EGIDIO FELINE/ R CARMINO MONTUORI,R EGIDIO FELINE/ R CARMINO MONTUORI,-46.717137,-23.44444402,Jaraguá
320004914,"R. JOSÉ AUGUSTO CESAR SALGADO , 0",JOSE AUGUSTO CESAR SALGADO/ AV RAGUEB CHOHFI,R JOSE AUGUSTO CESAR SALGADO/ AV RAGUEB CHOHFI,-46.444045,-23.59386902,Iguatemi
7805169,"AV. PROF. LUIZ IGNÁCIO ANHAIA MELLO , 9417",ESTRADA DA CASA GRANDE,ESTRADA DA CASA GRANDE,-46.512037,-23.60348602,Sapopemba
410003585,"R. ÂNGELO GAYOTO , 62",AV ELISIO TEIXEIRA LEITE/ R CORDEIRO DA SILVA,AV ELISIO TEIXEIRA LEITE/ R CORDEIRO DA SILVA,-46.717429,-23.43606402,Jaraguá
2815230,"R. ANÍSIO DE ABREU , 751",UA MARIA DA CONCEIÇÃO FERNANDES,RUA MARIA DA CONCEIÇÃO FERNANDES,-46.490408,-23.49184202,Ermelino Matarazzo
350002373,"R. PAULO TAPAJÓS , 360",AGUINALDO BEZERRA DOS SANTOS/ R OSWALDO BARRETO,R AGUINALDO BEZERRA DOS SANTOS/ R OSWALDO BARRETO,-46.375327,-23.50419102,Itaim Paulista
120015857,"AV. DOS TRÊS PODERES , 3",PROFESSOR ARQUIMEDES BUSSACA/ R MAURICIO ANTUNES FERRAZ,R PROFESSOR ARQUIMEDES BUSSACA/ R MAURICIO ANTUNES FERRAZ,-46.711949,-23.57827902,Butantã
5808192,"R. HARRY DANNENBERG , 650",UA ARRAIAL DA ANTA,RUA ARRAIAL DA ANTA,-46.464995,-23.55584902,Parque do Carmo
3609093,"TERM. METRÔ ITAQUERA PL. A , 0",,,-46.471861,-23.54213302,Itaquera
4203859,"R. MTO. ROCHA FERREIRA , 1",ua Simão Caetano Nunes,Rua Simão Caetano Nunes,-46.779785,-23.69175902,Jardim Ângela
790016969,"AV. PROF. ABRAÃO DE MORAIS , 914",IBIRAREMA/ AV BOSQUE DA SAUDE,R IBIRAREMA/ AV BOSQUE DA SAUDE,-46.62809,-23.61199702,Saúde
640000006,"R. D. JOÃO BATISTA LOBÃO , 169",DOMINGOS PEREDA/ R MUNIZ FREIRE,R DOMINGOS PEREDA/ R MUNIZ FREIRE,-46.712099,-23.47636602,Pirituba
670016340,"LGO. DO AROUCHE , 57",AV VIEIRA DE CARVALHO/ PC ALFREDO PAULINO,AV VIEIRA DE CARVALHO/ PC ALFREDO PAULINO,-46.644811,-23.54149302,República
150015801,"AV. PROF. VICENTE RÁO , 615",DESIRE CONTIER/ R DO MESON,R DESIRE CONTIER/ R DO MESON,-46.683534,-23.63056502,Campo Belo
400015886,"AV. ESCOLA POLITÉCNICA , 0",AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA,AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA,-46.734865,-23.55450502,Butantã
110001012,"R. GREGÓRIO POMAR , 213",SEM NOME/ R FORTUNATO DEVOTO,R SEM NOME/ R FORTUNATO DEVOTO,-46.695162,-23.44989202,Brasilândia
210002294,"AV. JOSÉ DE BRITO DE FREITAS , 95",MARIA SETUBAL/ R GUIOMAR DA ROCHA,R MARIA SETUBAL/ R GUIOMAR DA ROCHA,-46.663042,-23.50338002,Casa Verde
170011537,"TERM. CAMPO LIMPO , 0",CAMPINA GRANDE/ AV VITOR GABRIEL,R CAMPINA GRANDE/ AV VITOR GABRIEL,-46.773166,-23.63117902,Campo Limpo
3203776,"R. FRANCISCO DE MELO PALHETA , 1318",UA ANTÔNIO DE JABOATÃO,RUA ANTÔNIO DE JABOATÃO,-46.451944,-23.60431302,Iguatemi
230009768,"AV. GREGÓRIO BEZERRA , 558",ua Valentim Cordeiro,Rua Valentim Cordeiro,-46.686849,-23.71176902,Cidade Dutra
640000147,"R. PE. JOÃO DE ALMEIDA , 144",DANIEL PEREIRA DE ANDRADE/ R MARIA LUCIA DUARTE,R DANIEL PEREIRA DE ANDRADE/ R MARIA LUCIA DUARTE,-46.744879,-23.48173802,Pirituba
8615322,"AV. DAMA-ENTRE-VERDES , 30",UA GUARAITÁ/RUA OSÓRIO FRANCO VILHENA,RUA GUARAITÁ/RUA OSÓRIO FRANCO VILHENA,-46.418523,-23.50766902,Vila Curuçá
170013009,"ESTR. DO CAMPO LIMPO , 2127",JOAO MIGUEL FERNANDES COELHO/ R ELIAS ZITUNE,R JOAO MIGUEL FERNANDES COELHO/ R ELIAS ZITUNE,-46.767142,-23.63862202,Campo Limpo
210002267,"R. RELÍQUIA , 351",AV PRFA. IDA KOLB/ R REIMS,AV PRFA. IDA KOLB/ R REIMS,-46.661691,-23.50954902,Casa Verde
650004811,"ESTR. DE MOGI DAS CRUZES , 1423",JULIO RODRIGUES DA SILVA / R RAFAEL ROGERIO BUSARELO,R JULIO RODRIGUES DA SILVA / R RAFAEL ROGERIO BUSARELO,-46.486137,-23.51505902,Ponte Rasa
350002474,"ESTR. D. JOÃO NERI , 237",MONTE CAMBERELA/ R BARENA,R MONTE CAMBERELA/ R BARENA,-46.405399,-23.49720502,Itaim Paulista
170013489,"AV. ALTO DE VILA PIRAJUSSARA , 322",BENEDITO DOMINGUES/ R DAS PRAIAS DA COSTA VERDE,R BENEDITO DOMINGUES/ R DAS PRAIAS DA COSTA VERDE,-46.780805,-23.65131702,Capão Redondo
710002152,"R. PEDRO DOLL , 310",MANOEL DE SOUZA/ R PONTINS,R MANOEL DE SOUZA/ R PONTINS,-46.628856,-23.49145902,Santana
690011085,"ESTR. DAS LÁGRIMAS , 1312",JOSE SILVA DE OLIVEIRA/ R SALVADOR PIRES DE LIMA,R JOSE SILVA DE OLIVEIRA/ R SALVADOR PIRES DE LIMA,-46.59441,-23.61302202,Sacomã
330016066,"R. BASÍLIO DA CUNHA , 1039",SANTA FLORA/ R GASPAR FERNANDES,R SANTA FLORA/ R GASPAR FERNANDES,-46.61832,-23.57808702,Ipiranga
340015389,"R. CLODOMIRO AMAZONAS , 221",AV HORACIO LAFER/ R IGUATEMI,AV HORACIO LAFER/ R IGUATEMI,-46.679506,-23.58622602,Itaim Bibi
8412867,"AV. DR. ANTÔNIO MARIA LAET , 1770",UA PERO VIDAL,RUA PERO VIDAL,-46.595449,-23.46823202,Tucuruvi
870008774,"AV. VER. ABEL FERREIRA , 3500",MAFALDA/ R NEBULOSA,R MAFALDA/ R NEBULOSA,-46.548049,-23.57256902,Vila Formosa
850011267,"R. ANTÔNIO GARCIA MOYA , 89",JOSE ARZAO/ R MANOEL FILINTO GOMES,R JOSE ARZAO/ R MANOEL FILINTO GOMES,-46.745895,-23.61906302,Vila Andrade
330010935,"R. BOM PASTOR , 825",DOS PATRIOTAS/ R XAVIER CURADO,R DOS PATRIOTAS/ R XAVIER CURADO,-46.607634,-23.58399302,Ipiranga
3305889,"AV. D. PEDRO I , 819",,,-46.610749,-23.57262602,Ipiranga
640000414,"R. SILVA NETO , 63",PEDRO CUBAS/ R MANOEL FAGUNDES DE SOUZA,R PEDRO CUBAS/ R MANOEL FAGUNDES DE SOUZA,-46.711774,-23.50515102,Pirituba
930008474,"R. ALFREDO TOLEDO , 44",LUPIONOPOLIS/ AV MENDONCA DRUMOND,R LUPIONOPOLIS/ AV MENDONCA DRUMOND,-46.513121,-23.55028602,Vila Matilde
5614684,"R. BR. DA FOZ , 596",,,-46.711855,-23.83006502,Parelheiros
110001115,"AV. DEP. CANTIDIO SAMPAIO , 830",SPENCER VAMPRE/ R GONCALO DE ANDRADE,R SPENCER VAMPRE/ R GONCALO DE ANDRADE,-46.676618,-23.47007202,Brasilândia
580007222,"AV. MARIA LUIZA AMERICANO , 2166",FERNANDES TENORIO/ AV DOUTOR FRANCISCO MUNHOZ FILHO,R FERNANDES TENORIO/ AV DOUTOR FRANCISCO MUNHOZ FILHO,-46.474376,-23.56327602,Parque do Carmo
600005413,"R. CANDAPUÍ , 57",AV AMADOR BUENO DA VEIGA/ R UICO,AV AMADOR BUENO DA VEIGA/ R UICO,-46.521945,-23.52248002,Penha
7206988,"AV. JOÃO DIAS , 5168",MANUEL HOMEM DE ANDRADE / AV. ALBERTO AUGUSTO ALVES,R. MANUEL HOMEM DE ANDRADE / AV. ALBERTO AUGUSTO ALVES,-46.734383,-23.64331502,Jardim São Luís
9505615,"TERM. V. PRUDENTE CENTRAL , 0",Term. V. Prudente - Central - Plat. 5,Term. V. Prudente - Central - Plat. 5,-46.583829,-23.58472102,Vila Prudente
2515452,"R. ACHILLE STEFANI , 2",NIR - CIDADE TIRADENTES X RUA FERNANDO GANGA,NIR - CIDADE TIRADENTES X RUA FERNANDO GANGA,-46.398677,-23.60094902,Cidade Tiradentes
780006249,"AV. PRIMAVERA DE CAIENA , 638",IAGE/ VEL NOVE,R IAGE/ VEL NOVE,-46.514824,-23.61487002,Sapopemba
9206186,"R. OLIVINA , 67",AV   LINS DE VASCONCELOS,AV   LINS DE VASCONCELOS,-46.627003,-23.58338002,Vila Mariana
301805,"R. LORENA , 27",BARRETOS / R.AMERICANA - OPOSTO A R. LINS,R. BARRETOS / R.AMERICANA - OPOSTO A R. LINS,-46.797627,-23.44842802,Anhanguera
640003385,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 9684",ROBERTO CORREIA/ R AGOSTINHO ANGOLA,R ROBERTO CORREIA/ R AGOSTINHO ANGOLA,-46.719102,-23.45803002,Pirituba
8812638,"R. JOÃO VENTURA BATISTA , 435",,,-46.607115,-23.51562902,Vila Guilherme
430002928,"AV. DR. JOSÉ ARTUR NOVA , 1989",ENGENHEIRO ALVARO DE SALES OLIVEIRA/ R EDALBERTO DOS SANTOS,R ENGENHEIRO ALVARO DE SALES OLIVEIRA/ R EDALBERTO DOS SANTOS,-46.429041,-23.48005302,Jardim Helena
560009032,"R. EUZÉBIO COGHI , 1042",UA PEDRO ROSCHEL,RUA PEDRO ROSCHEL,-46.73029,-23.82653702,Parelheiros
4114600,"R. DA SINCERIDADE , 157",UA VALE DO SOL,RUA VALE DO SOL,-46.710322,-23.44760602,Jaraguá
6414007,"R. ROBERTO CORREIA , 402",ODILON AZEVEDO,R. ODILON AZEVEDO,-46.716005,-23.45629302,Pirituba
900014772,"R. BR. DA PASSAGEM , 478",RACINE/ R BELMONTE,R RACINE/ R BELMONTE,-46.722654,-23.52494602,Vila Leopoldina
409067,"R. PEDRO RABELO , 209",UA D'AVILA REBOUÇAS,RUA D'AVILA REBOUÇAS,-46.506931,-23.58208502,Aricanduva
930007153,"R. DR. CANDIDO DORES , 15",CORONEL ANTONIO BARROSO/ R JOSE PINTO DE MELO,R CORONEL ANTONIO BARROSO/ R JOSE PINTO DE MELO,-46.506419,-23.54374902,Vila Matilde
380004310,"R. IRMÃ FILOMENA , 0",AV GUAPIRA/ R LIBERO DE MIRANDA,AV GUAPIRA/ R LIBERO DE MIRANDA,-46.583274,-23.46561402,Jaçanã
4503970,"R. LUÍS GRASSMANN , 817",ua João Meimberg,Rua João Meimberg,-46.736095,-23.65006902,Jardim São Luís
620003186,"R. TIBURNO , 133",CAVALO MARINHO/ R SEM NOME,R CAVALO MARINHO/ R SEM NOME,-46.741422,-23.40908502,Perus
690011070,"ESTR. DAS LÁGRIMAS , 3540",TITO OLIANI/ R PELEGRINO VARANI,R TITO OLIANI/ R PELEGRINO VARANI,-46.58786,-23.62970202,Sacomã
190013400,"AV. D. RODRIGO SANCHES , 1215",LECA/ R ANTON GRAFF,R LECA/ R ANTON GRAFF,-46.790543,-23.66162402,Capão Redondo
330010879,"R. DOS PATRIOTAS , 1122",DO MANIFESTO/ AV DO ESTADO,R DO MANIFESTO/ AV DO ESTADO,-46.600199,-23.58300002,Ipiranga
7405414,"R. ANA CLARA , 786",ua André da Cunha Fonseca,Rua André da Cunha Fonseca,-46.526175,-23.61213002,São Lucas
7504840,"R. VERCÍNIO PEREIRA DE SOUZA , 216",PADRE ANTHONY SAMMUTY,PADRE ANTHONY SAMMUTY,-46.490124,-23.59590602,São Mateus
610016767,"AV. SUMARÉ , 1529",PEDRO COELHO/ R MINISTRO GODOI,R PEDRO COELHO/ R MINISTRO GODOI,-46.676211,-23.54238302,Perdizes
5405607,"R. SARAPUÍ , 277",JOAO ANTONIO DE OLIVEIRA,R   JOAO ANTONIO DE OLIVEIRA,-46.601665,-23.56619302,Mooca
610016755,"AV. POMPEIA , 402",PADRE CHICO/ R MINISTRO FERREIRA ALVES,R PADRE CHICO/ R MINISTRO FERREIRA ALVES,-46.684178,-23.52885402,Perdizes
19064,"TERM. SACOMÃ , 0","ua Bom Pastor, 3.000 - Sacomã","Rua Bom Pastor, 3.000 - Sacomã",-46.602037,-23.60276002,Ipiranga
3015049,"R. TADAO INOUE , 4543",,,-46.691979,-23.80007402,Grajaú
2202610,"R. DO MAR , 90",ua Antônio Fogal,Rua Antônio Fogal,-46.67585,-23.65989402,Cidade Ademar
860002705,"R. GENDIROBA , 147",ELIAS MONTEIRO CARDOSO/ AV MARECHAL TITO,R ELIAS MONTEIRO CARDOSO/ AV MARECHAL TITO,-46.419665,-23.49452402,Vila Curuçá
5914646,"R. DR. JOSÉ SÍLVIO DE CAMARGO , 552",AVENIDA ALDA,AVENIDA ALDA,-46.627337,-23.70460802,Pedreira
50007201,"AV. SYLVIO TORRES , 0",JOSE TALIBERTI/ R EDE DA SILVA GALLO,R JOSE TALIBERTI/ R EDE DA SILVA GALLO,-46.489045,-23.55329802,Artur Alvim
270016089,"AV. BOSQUE DA SAÚDE , 1787",JUSSARA/ R FRANCISCO GOMES DA SILVA PRADO,R JUSSARA/ R FRANCISCO GOMES DA SILVA PRADO,-46.621591,-23.61308702,Cursino
5914678,"R. CONCEIÇÃO DA BOA VIAGEM , 156",ua Córrego Azul,Rua Córrego Azul,-46.658861,-23.69456602,Pedreira
940004128,"AV. ROLAND GARROS , 1309",JOAQUIM MARIA DE ALMEIDA E SILVA/ R TEN. SOTOMANO,R JOAQUIM MARIA DE ALMEIDA E SILVA/ R TEN. SOTOMANO,-46.575579,-23.47782002,Vila Medeiros
2203149,"AV. CUPECE , 3379",AV. RODRIGUES MONTE MOR,AV. RODRIGUES MONTE MOR,-46.652814,-23.66764402,Cidade Ademar
80014371,"R. JUVENAL GOMES COIMBRA , 0",MANUEL RAMOS PAIVA/ R MANUEL RAMOS PAIVA,R MANUEL RAMOS PAIVA/ R MANUEL RAMOS PAIVA,-46.599188,-23.52870602,Belém
420013250,"R. DAS MARGARIDAS AMARELAS , 61",EST PLINIO DIAS/ R JOSE CORFINI,EST PLINIO DIAS/ R JOSE CORFINI,-46.794688,-23.73613002,Jardim Ângela
211283,"R. ISABEL DE CASTELA , 303",,,-46.69852,-23.55289702,Alto de Pinheiros
340015492,"AV. CHEDID JAFET , 75",FUNCHAL / AV PRESIDENTE JUSCELINO KUBITSCHEK,R FUNCHAL / AV PRESIDENTE JUSCELINO KUBITSCHEK,-46.688833,-23.59245802,Itaim Bibi
940004407,"AV. JÚLIO BUONO , 1718",ACAPUZINHO/ TR ELAIR JOSE CAMINHA,R ACAPUZINHO/ TR ELAIR JOSE CAMINHA,-46.591702,-23.48489402,Vila Medeiros
6311287,"M04 FARIA LIMA - PINHEIROS , 0",,,-46.701925,-23.56725002,Pinheiros
300009732,"R. JEQUIRITUBA , 2257",ua Joaquim Viléla,Rua Joaquim Viléla,-46.685694,-23.74006302,Grajaú
70016933,"R. JOÃO PASSALACQUA , 0",PROFESSOR LAERTE RAMOS DE CARVALHO/ R LUIZ PORRIO,R PROFESSOR LAERTE RAMOS DE CARVALHO/ R LUIZ PORRIO,-46.645721,-23.55373402,Bela Vista
880016816,"AV. MOYSES ROYSEN , 0",TR SIMIS/ R DA COROA,TR SIMIS/ R DA COROA,-46.620318,-23.51534602,Vila Guilherme
390000315,"R. DR. CÂMARA LEAL , 105",ALTAMIRA DO PARANA/ R ARTUR ORLANDO,R ALTAMIRA DO PARANA/ R ARTUR ORLANDO,-46.747459,-23.51532602,Jaguara
6415292,"R. DR. JOY ARRUDA , 246",,,-46.713734,-23.47792502,Pirituba
920015258,"R. BOTUCATU , 184",CAPITAO MACEDO/ R GANDAVO,R CAPITAO MACEDO/ R GANDAVO,-46.642117,-23.59280202,Vila Mariana
160015537,"AV. INTERLAGOS , 3060",JOAO SCATAMACCHIA/ R JOAO BRESSANE,R JOAO SCATAMACCHIA/ R JOAO BRESSANE,-46.683578,-23.67804102,Campo Grande
4504012,"R. RAFAEL PEREZ , 5",CAPITANIAS HEREDITÁRIAS,R. CAPITANIAS HEREDITÁRIAS,-46.742959,-23.66779002,Jardim São Luís
840000580,"AV. NOVA CANTAREIRA , 2739",PC JOAO DE MORAES SETUBAL/ R DIOLANDIA,PC JOAO DE MORAES SETUBAL/ R DIOLANDIA,-46.613502,-23.47434202,Tucuruvi
1707438,"R. DO RETIRO , 361",DOS APIARIS / PARQUE SETE CAMPOS,R. DOS APIARIS / PARQUE SETE CAMPOS,-46.643126,-23.69595902,Pedreira
7804405,"R. MILTON DA CRUZ , 0",FR.  DIOGO DAS CHAGAS,R FR.  DIOGO DAS CHAGAS,-46.507979,-23.60702702,Sapopemba
480014630,"R. CORIOLANO , 2080",NOSSA SENHORA DA LAPA/ R ANTONIO DE TOLEDO PIZZA,R NOSSA SENHORA DA LAPA/ R ANTONIO DE TOLEDO PIZZA,-46.705744,-23.52531102,Lapa
720015652,"AV. VER. JOSÉ DINIZ , 141",MARECHAL DEODORO/ AV ADOLFO PINHEIRO,R MARECHAL DEODORO/ AV ADOLFO PINHEIRO,-46.697197,-23.64058502,Santo Amaro
930007175,"PÇA. LEONARDO DE BARROS CARVALHO , 0",MOISES JUSTINO/ R SILVA LISBOA,R MOISES JUSTINO/ R SILVA LISBOA,-46.498221,-23.54295702,Vila Matilde
6905518,"R. PROF. ALMEIDA PORTO , 273",UA MANUEL MANSO,RUA MANUEL MANSO,-46.600113,-23.63952802,Sacomã
6415318,"R. FRANCISCO SAVÉRIO ORLANDI , 300",JOSÉ QUEIROZ DOS SANTOS,R. JOSÉ QUEIROZ DOS SANTOS,-46.733002,-23.48607802,Pirituba
830004394,"R. MARIA AMALIA LOPES DE AZEVEDO , 2981",ANTONIO ALVAREZ AIRAO/ TR DA EMILIA,R ANTONIO ALVAREZ AIRAO/ TR DA EMILIA,-46.597959,-23.45686702,Tremembé
480012830,"R. DOZE DE OUTUBRO , 669",ALBION/ R BARAO DE JUNDIAI,R ALBION/ R BARAO DE JUNDIAI,-46.705845,-23.52371302,Lapa
270016205,"R. S. DANIEL , 380",UA CONEGO JOSE NORBERTO,RUA CONEGO JOSE NORBERTO,-46.610933,-23.61165002,Cursino
890004493,"R. JAIME BARCELOS , 535",AURI DE CARIN/ AV AFONSO LOPES DE BAIAO - EE. TIDE SETUBAL,R AURI DE CARIN/ AV AFONSO LOPES DE BAIAO - EE. TIDE SETUBAL,-46.448866,-23.50143602,Vila Jacuí
10012795,"AV. SAPOPEMBA , 3013",JOAO CARNEVALLI/ R PAULINA,R JOAO CARNEVALLI/ R PAULINA,-46.55991,-23.57316902,Água Rasa
360004954,"R. DA PAZ , 1112",NOVE/ R ULISSES GUIMARAES,R NOVE/ R ULISSES GUIMARAES,-46.457578,-23.52181702,Itaquera
1211269,"R. DO MATÃO , 0",Oceonográfico,Oceonográfico,-46.730869,-23.56082902,Butantã
190013387,"R. HENRIQUE SAM MINDLIN , 192",OSCAR PAES DE LIRA SALGADO/ R DOUTOR HUMBERTO PASCALE,R OSCAR PAES DE LIRA SALGADO/ R DOUTOR HUMBERTO PASCALE,-46.775722,-23.67666402,Capão Redondo
